id_usuario,edad,sexo,escolaridad,servicio_salud,tipo_empleo,ingreso_mensual,nivel_endeudamiento,frecuencia_ahorro,descripcion_transaccion,valor_transaccion,categoria_gasto,perfil_usuario
181,60,H,Media Superior,ISSSTE,Formal,8637.24,50,Media,Suscripcion Netflix,329.3,Ocio,En riesgo
182,42,H,Media Superior,Privado,Formal,7098.72,45,Media,Abarrotes local,846.85,Alimentacion,En riesgo
182,42,H,Media Superior,Privado,Formal,7098.72,45,Media,Abono Hipoteca,1774.68,Vivienda,En riesgo
182,42,H,Media Superior,Privado,Formal,7098.72,45,Media,Recarga Telcel,327.66,Servicios,En riesgo
182,42,H,Media Superior,Privado,Formal,7098.72,45,Media,Taxi de sitio,399.18,Transporte,En riesgo
183,73,H,Basica,Ninguno,Informal,3359.05,62,Media,Tianguis semanal,323.97,Alimentacion,En riesgo
183,73,H,Basica,Ninguno,Informal,3359.05,62,Media,Mantenimiento hogar,839.76,Vivienda,En riesgo
183,73,H,Basica,Ninguno,Informal,3359.05,62,Media,Carga Gas LP,276.93,Servicios,En riesgo
183,73,H,Basica,Ninguno,Informal,3359.05,62,Media,Abono Coppel,1041.31,Otros,En riesgo
184,49,H,Basica,IMSS,Formal,6982.1,24,Media,Abarrotes local,615.72,Alimentacion,Finanzas sanas
184,49,H,Basica,IMSS,Formal,6982.1,24,Media,Mantenimiento hogar,1745.53,Vivienda,Finanzas sanas
184,49,H,Basica,IMSS,Formal,6982.1,24,Media,Carga Gas LP,408.52,Servicios,Finanzas sanas
184,49,H,Basica,IMSS,Formal,6982.1,24,Media,Pago Elektra,837.85,Otros,Finanzas sanas
185,35,H,Media Superior,Privado,Informal,2904.53,66,Baja,Despensa Walmart,320.71,Alimentacion,En riesgo
185,35,H,Media Superior,Privado,Informal,2904.53,66,Baja,Abono Hipoteca,726.13,Vivienda,En riesgo
185,35,H,Media Superior,Privado,Informal,2904.53,66,Baja,Carga Gas LP,263.06,Servicios,En riesgo
185,35,H,Media Superior,Privado,Informal,2904.53,66,Baja,Farmacia Similares,236.18,Salud,En riesgo
186,71,H,Sin estudios,IMSS,Formal,8175.47,43,Media,Tianguis semanal,911.36,Alimentacion,En riesgo
186,71,H,Sin estudios,IMSS,Formal,8175.47,43,Media,Abono Hipoteca,2043.87,Vivienda,En riesgo
186,71,H,Sin estudios,IMSS,Formal,8175.47,43,Media,Recibo CFE,170.19,Servicios,En riesgo
186,71,H,Sin estudios,IMSS,Formal,8175.47,43,Media,Consulta medica,215.61,Salud,En riesgo
187,30,H,Sin estudios,ISSSTE,Informal,3784.45,39,Media,Abarrotes local,368.85,Alimentacion,En observacion
187,30,H,Sin estudios,ISSSTE,Informal,3784.45,39,Media,Abono Hipoteca,946.11,Vivienda,En observacion
187,30,H,Sin estudios,ISSSTE,Informal,3784.45,39,Media,Recarga Telcel,409.89,Servicios,En observacion
187,30,H,Sin estudios,ISSSTE,Informal,3784.45,39,Media,Pago Elektra,737.97,Otros,En observacion
188,54,M,Basica,IMSS,Informal,5179.1,68,Media,Tortilleria,492.39,Alimentacion,En riesgo
188,54,M,Basica,IMSS,Informal,5179.1,68,Media,Mantenimiento hogar,1294.78,Vivienda,En riesgo
188,54,M,Basica,IMSS,Informal,5179.1,68,Media,Recarga Telcel,288.66,Servicios,En riesgo
188,54,M,Basica,IMSS,Informal,5179.1,68,Media,Cervezas fin de semana,348.99,Ocio,En riesgo
189,75,M,Basica,ISSSTE,Formal,7111.58,53,Baja,Despensa Walmart,604.82,Alimentacion,En riesgo
189,75,M,Basica,ISSSTE,Formal,7111.58,53,Baja,Mantenimiento hogar,1777.89,Vivienda,En riesgo
189,75,M,Basica,ISSSTE,Formal,7111.58,53,Baja,Carga Gas LP,295.66,Servicios,En riesgo
189,75,M,Basica,ISSSTE,Formal,7111.58,53,Baja,Cine,207.21,Ocio,En riesgo
190,50,H,Media Superior,ISSSTE,Formal,6499.89,47,Baja,Tortilleria,778.36,Alimentacion,En riesgo
190,50,H,Media Superior,ISSSTE,Formal,6499.89,47,Baja,Mantenimiento hogar,1624.97,Vivienda,En riesgo
190,50,H,Media Superior,ISSSTE,Formal,6499.89,47,Baja,Recarga Telcel,312.11,Servicios,En riesgo
190,50,H,Media Superior,ISSSTE,Formal,6499.89,47,Baja,Abono Coppel,1527.47,Otros,En riesgo
191,75,M,Superior,IMSS,Formal,22722.94,15,Alta,Despensa Walmart,2276.65,Alimentacion,Finanzas sanas
191,75,M,Superior,IMSS,Formal,22722.94,15,Alta,Abono Hipoteca,5680.73,Vivienda,Finanzas sanas
191,75,M,Superior,IMSS,Formal,22722.94,15,Alta,Recarga Telcel,364.09,Servicios,Finanzas sanas
191,75,M,Superior,IMSS,Formal,22722.94,15,Alta,Analisis Laboratorio,138.69,Salud,Finanzas sanas
192,20,M,Media Superior,ISSEMYN,Formal,9847.54,20,Media,Tortilleria,1063.85,Alimentacion,Finanzas sanas
192,20,M,Media Superior,ISSEMYN,Formal,9847.54,20,Media,Mantenimiento hogar,2461.89,Vivienda,Finanzas sanas
192,20,M,Media Superior,ISSEMYN,Formal,9847.54,20,Media,Carga Gas LP,138.3,Servicios,Finanzas sanas
192,20,M,Media Superior,ISSEMYN,Formal,9847.54,20,Media,Gasolina Magna,388.94,Transporte,Finanzas sanas
193,34,H,Media Superior,IMSS,Informal,4797.97,56,Media,Tianguis semanal,550.62,Alimentacion,En riesgo
193,34,H,Media Superior,IMSS,Informal,4797.97,56,Media,Pago de Renta,1199.49,Vivienda,En riesgo
193,34,H,Media Superior,IMSS,Informal,4797.97,56,Media,Recarga Telcel,408.28,Servicios,En riesgo
193,34,H,Media Superior,IMSS,Informal,4797.97,56,Media,Gasolina Magna,440.99,Transporte,En riesgo
194,21,M,Media Superior,Privado,Formal,7579.57,43,Baja,Tianguis semanal,780.66,Alimentacion,En riesgo
194,21,M,Media Superior,Privado,Formal,7579.57,43,Baja,Pago de Renta,1894.89,Vivienda,En riesgo
194,21,M,Media Superior,Privado,Formal,7579.57,43,Baja,Recibo CFE,208.13,Servicios,En riesgo
194,21,M,Media Superior,Privado,Formal,7579.57,43,Baja,Farmacia Similares,414.33,Salud,En riesgo
195,68,H,Media Superior,Privado,Formal,8767.28,46,Baja,Abarrotes local,857.55,Alimentacion,En riesgo
195,68,H,Media Superior,Privado,Formal,8767.28,46,Baja,Mantenimiento hogar,2191.82,Vivienda,En riesgo
195,68,H,Media Superior,Privado,Formal,8767.28,46,Baja,Recibo CFE,279.47,Servicios,En riesgo
195,68,H,Media Superior,Privado,Formal,8767.28,46,Baja,Pago Elektra,2016.47,Otros,En riesgo
196,34,M,Media Superior,Ninguno,Formal,9493.18,25,Baja,Tianguis semanal,1045.45,Alimentacion,Finanzas sanas
196,34,M,Media Superior,Ninguno,Formal,9493.18,25,Baja,Mantenimiento hogar,2373.3,Vivienda,Finanzas sanas
196,34,M,Media Superior,Ninguno,Formal,9493.18,25,Baja,Recibo CFE,234.65,Servicios,Finanzas sanas
196,34,M,Media Superior,Ninguno,Formal,9493.18,25,Baja,Cervezas fin de semana,303.47,Ocio,Finanzas sanas
197,35,M,Superior,ISSSTE,Autoempleo,7574.46,34,Baja,Tortilleria,789.41,Alimentacion,En observacion
197,35,M,Superior,ISSSTE,Autoempleo,7574.46,34,Baja,Mantenimiento hogar,1893.62,Vivienda,En observacion
197,35,M,Superior,ISSSTE,Autoempleo,7574.46,34,Baja,Carga Gas LP,257.37,Servicios,En observacion
197,35,M,Superior,ISSSTE,Autoempleo,7574.46,34,Baja,Abono Coppel,1287.66,Otros,En observacion
198,31,H,Basica,IMSS,Informal,4462.9,46,Media,Tianguis semanal,506.4,Alimentacion,En riesgo
198,31,H,Basica,IMSS,Informal,4462.9,46,Media,Pago de Renta,1115.72,Vivienda,En riesgo
198,31,H,Basica,IMSS,Informal,4462.9,46,Media,Carga Gas LP,399.5,Servicios,En riesgo
198,31,H,Basica,IMSS,Informal,4462.9,46,Media,Analisis Laboratorio,262.15,Salud,En riesgo
199,55,H,Superior,ISSEMYN,Formal,11129.7,34,Media,Abarrotes local,1328.28,Alimentacion,En observacion
199,55,H,Superior,ISSEMYN,Formal,11129.7,34,Media,Pago de Renta,2782.43,Vivienda,En observacion
199,55,H,Superior,ISSEMYN,Formal,11129.7,34,Media,Carga Gas LP,387.49,Servicios,En observacion
199,55,H,Superior,ISSEMYN,Formal,11129.7,34,Media,Farmacia Similares,121.75,Salud,En observacion
200,30,M,Media Superior,Privado,Formal,9384.33,20,Media,Abarrotes local,993.25,Alimentacion,Finanzas sanas
200,30,M,Media Superior,Privado,Formal,9384.33,20,Media,Pago de Renta,2346.08,Vivienda,Finanzas sanas
200,30,M,Media Superior,Privado,Formal,9384.33,20,Media,Carga Gas LP,313.78,Servicios,Finanzas sanas
200,30,M,Media Superior,Privado,Formal,9384.33,20,Media,Ropa bazar,938.43,Otros,Finanzas sanas
201,43,M,Basica,Privado,Informal,5209.63,61,Baja,Despensa Walmart,559.05,Alimentacion,En riesgo
201,43,M,Basica,Privado,Informal,5209.63,61,Baja,Pago de Renta,1302.41,Vivienda,En riesgo
201,43,M,Basica,Privado,Informal,5209.63,61,Baja,Recarga Telcel,282.06,Servicios,En riesgo
201,43,M,Basica,Privado,Informal,5209.63,61,Baja,Ropa bazar,1588.94,Otros,En riesgo
202,66,M,Media Superior,IMSS,Autoempleo,8228.48,40,Media,Despensa Walmart,854.2,Alimentacion,En observacion
202,66,M,Media Superior,IMSS,Autoempleo,8228.48,40,Media,Pago de Renta,2057.12,Vivienda,En observacion
202,66,M,Media Superior,IMSS,Autoempleo,8228.48,40,Media,Recarga Telcel,190.98,Servicios,En observacion
202,66,M,Media Superior,IMSS,Autoempleo,8228.48,40,Media,Consulta medica,341.01,Salud,En observacion
203,64,M,Superior,IMSS,Informal,5087.88,42,Media,Abarrotes local,545.52,Alimentacion,En riesgo
203,64,M,Superior,IMSS,Informal,5087.88,42,Media,Pago de Renta,1271.97,Vivienda,En riesgo
203,64,M,Superior,IMSS,Informal,5087.88,42,Media,Recarga Telcel,179.38,Servicios,En riesgo
203,64,M,Superior,IMSS,Informal,5087.88,42,Media,Abono Coppel,1068.45,Otros,En riesgo
204,75,M,Media Superior,Ninguno,Autoempleo,9174.09,35,Media,Tianguis semanal,973.21,Alimentacion,En observacion
204,75,M,Media Superior,Ninguno,Autoempleo,9174.09,35,Media,Mantenimiento hogar,2293.52,Vivienda,En observacion
204,75,M,Media Superior,Ninguno,Autoempleo,9174.09,35,Media,Recibo CFE,335.86,Servicios,En observacion
204,75,M,Media Superior,Ninguno,Autoempleo,9174.09,35,Media,Suscripcion Netflix,415.17,Ocio,En observacion
205,18,H,Media Superior,Ninguno,Informal,3716.22,67,Media,Abarrotes local,392.55,Alimentacion,En riesgo
205,18,H,Media Superior,Ninguno,Informal,3716.22,67,Media,Mantenimiento hogar,929.05,Vivienda,En riesgo
205,18,H,Media Superior,Ninguno,Informal,3716.22,67,Media,Recarga Telcel,243.32,Servicios,En riesgo
205,18,H,Media Superior,Ninguno,Informal,3716.22,67,Media,Analisis Laboratorio,196.97,Salud,En riesgo
206,38,H,Basica,ISSEMYN,Formal,5838.22,29,Media,Despensa Walmart,690.3,Alimentacion,Finanzas sanas
206,38,H,Basica,ISSEMYN,Formal,5838.22,29,Media,Mantenimiento hogar,1459.56,Vivienda,Finanzas sanas
206,38,H,Basica,ISSEMYN,Formal,5838.22,29,Media,Carga Gas LP,166.94,Servicios,Finanzas sanas
206,38,H,Basica,ISSEMYN,Formal,5838.22,29,Media,Farmacia Similares,305.43,Salud,Finanzas sanas
207,56,H,Superior,Privado,Autoempleo,6877.31,51,Baja,Tianguis semanal,759.19,Alimentacion,En riesgo
207,56,H,Superior,Privado,Autoempleo,6877.31,51,Baja,Abono Hipoteca,1719.33,Vivienda,En riesgo
207,56,H,Superior,Privado,Autoempleo,6877.31,51,Baja,Pago de Agua,336.85,Servicios,En riesgo
207,56,H,Superior,Privado,Autoempleo,6877.31,51,Baja,Suscripcion Netflix,126.68,Ocio,En riesgo
208,19,M,Media Superior,ISSEMYN,Formal,7645.11,46,Baja,Tortilleria,655.87,Alimentacion,En riesgo
208,19,M,Media Superior,ISSEMYN,Formal,7645.11,46,Baja,Abono Hipoteca,1911.28,Vivienda,En riesgo
208,19,M,Media Superior,ISSEMYN,Formal,7645.11,46,Baja,Recarga Telcel,315.25,Servicios,En riesgo
208,19,M,Media Superior,ISSEMYN,Formal,7645.11,46,Baja,Abono Coppel,1758.38,Otros,En riesgo
209,33,M,Media Superior,ISSSTE,Formal,7526.28,37,Media,Abarrotes local,780.44,Alimentacion,En observacion
209,33,M,Media Superior,ISSSTE,Formal,7526.28,37,Media,Mantenimiento hogar,1881.57,Vivienda,En observacion
209,33,M,Media Superior,ISSSTE,Formal,7526.28,37,Media,Recibo CFE,106.46,Servicios,En observacion
209,33,M,Media Superior,ISSSTE,Formal,7526.28,37,Media,Ropa bazar,1392.36,Otros,En observacion
210,35,H,Superior,ISSSTE,Formal,23474.61,9,Media,Tianguis semanal,2785.52,Alimentacion,Finanzas sanas
210,35,H,Superior,ISSSTE,Formal,23474.61,9,Media,Abono Hipoteca,5868.65,Vivienda,Finanzas sanas
210,35,H,Superior,ISSSTE,Formal,23474.61,9,Media,Recarga Telcel,198.56,Servicios,Finanzas sanas
210,35,H,Superior,ISSSTE,Formal,23474.61,9,Media,Cervezas fin de semana,434.89,Ocio,Finanzas sanas
211,73,M,Basica,ISSEMYN,Formal,9300.5,21,Media,Tortilleria,887.33,Alimentacion,Finanzas sanas
211,73,M,Basica,ISSEMYN,Formal,9300.5,21,Media,Pago de Renta,2325.12,Vivienda,Finanzas sanas
211,73,M,Basica,ISSEMYN,Formal,9300.5,21,Media,Pago de Agua,261.47,Servicios,Finanzas sanas
211,73,M,Basica,ISSEMYN,Formal,9300.5,21,Media,Farmacia Similares,305.52,Salud,Finanzas sanas
212,22,H,Media Superior,ISSEMYN,Informal,4708.82,48,Media,Abarrotes local,394.13,Alimentacion,En riesgo
212,22,H,Media Superior,ISSEMYN,Informal,4708.82,48,Media,Pago de Renta,1177.2,Vivienda,En riesgo
212,22,H,Media Superior,ISSEMYN,Informal,4708.82,48,Media,Pago de Agua,304.93,Servicios,En riesgo
212,22,H,Media Superior,ISSEMYN,Informal,4708.82,48,Media,Taxi de sitio,154.79,Transporte,En riesgo
213,49,M,Media Superior,ISSSTE,Formal,9343.6,43,Media,Tortilleria,935.52,Alimentacion,En riesgo
213,49,M,Media Superior,ISSSTE,Formal,9343.6,43,Media,Pago de Renta,2335.9,Vivienda,En riesgo
213,49,M,Media Superior,ISSSTE,Formal,9343.6,43,Media,Recibo CFE,343.91,Servicios,En riesgo
213,49,M,Media Superior,ISSSTE,Formal,9343.6,43,Media,Farmacia Similares,192.32,Salud,En riesgo
214,47,H,Basica,Privado,Formal,7720.06,33,Baja,Tortilleria,905.16,Alimentacion,En observacion
214,47,H,Basica,Privado,Formal,7720.06,33,Baja,Pago de Renta,1930.02,Vivienda,En observacion
214,47,H,Basica,Privado,Formal,7720.06,33,Baja,Pago de Agua,318.11,Servicios,En observacion
214,47,H,Basica,Privado,Formal,7720.06,33,Baja,Farmacia Similares,365.85,Salud,En observacion
215,67,H,Basica,Ninguno,Formal,7506.42,40,Media,Tianguis semanal,690.05,Alimentacion,En observacion
215,67,H,Basica,Ninguno,Formal,7506.42,40,Media,Abono Hipoteca,1876.61,Vivienda,En observacion
215,67,H,Basica,Ninguno,Formal,7506.42,40,Media,Carga Gas LP,126.48,Servicios,En observacion
215,67,H,Basica,Ninguno,Formal,7506.42,40,Media,Gasolina Magna,308.15,Transporte,En observacion
216,74,H,Basica,ISSEMYN,Autoempleo,7450.75,36,Media,Tianguis semanal,641.71,Alimentacion,En observacion
216,74,H,Basica,ISSEMYN,Autoempleo,7450.75,36,Media,Mantenimiento hogar,1862.69,Vivienda,En observacion
216,74,H,Basica,ISSEMYN,Autoempleo,7450.75,36,Media,Recibo CFE,253.52,Servicios,En observacion
216,74,H,Basica,ISSEMYN,Autoempleo,7450.75,36,Media,Pasajes Combi/Bus,253.44,Transporte,En observacion
217,71,M,Basica,ISSSTE,Formal,6826.88,28,Baja,Tianguis semanal,705.77,Alimentacion,Finanzas sanas
217,71,M,Basica,ISSSTE,Formal,6826.88,28,Baja,Pago de Renta,1706.72,Vivienda,Finanzas sanas
217,71,M,Basica,ISSSTE,Formal,6826.88,28,Baja,Carga Gas LP,410.96,Servicios,Finanzas sanas
217,71,M,Basica,ISSSTE,Formal,6826.88,28,Baja,Taxi de sitio,219.22,Transporte,Finanzas sanas
218,69,H,Basica,ISSEMYN,Autoempleo,10128.96,24,Alta,Tortilleria,903.66,Alimentacion,Finanzas sanas
218,69,H,Basica,ISSEMYN,Autoempleo,10128.96,24,Alta,Mantenimiento hogar,2532.24,Vivienda,Finanzas sanas
218,69,H,Basica,ISSEMYN,Autoempleo,10128.96,24,Alta,Pago de Agua,159.95,Servicios,Finanzas sanas
218,69,H,Basica,ISSEMYN,Autoempleo,10128.96,24,Alta,Consulta medica,210.29,Salud,Finanzas sanas
219,42,M,Media Superior,IMSS,Informal,5135.81,68,Baja,Tianguis semanal,483.64,Alimentacion,En riesgo
219,42,M,Media Superior,IMSS,Informal,5135.81,68,Baja,Abono Hipoteca,1283.95,Vivienda,En riesgo
219,42,M,Media Superior,IMSS,Informal,5135.81,68,Baja,Pago de Agua,405.65,Servicios,En riesgo
219,42,M,Media Superior,IMSS,Informal,5135.81,68,Baja,Taxi de sitio,361.13,Transporte,En riesgo
220,22,M,Basica,ISSSTE,Formal,9053.61,23,Media,Tortilleria,894.52,Alimentacion,Finanzas sanas
220,22,M,Basica,ISSSTE,Formal,9053.61,23,Media,Pago de Renta,2263.4,Vivienda,Finanzas sanas
220,22,M,Basica,ISSSTE,Formal,9053.61,23,Media,Recibo CFE,156.72,Servicios,Finanzas sanas
220,22,M,Basica,ISSSTE,Formal,9053.61,23,Media,Consulta medica,439.17,Salud,Finanzas sanas
221,50,H,Basica,Ninguno,Autoempleo,10395.03,22,Media,Abarrotes local,1007.16,Alimentacion,Finanzas sanas
221,50,H,Basica,Ninguno,Autoempleo,10395.03,22,Media,Abono Hipoteca,2598.76,Vivienda,Finanzas sanas
221,50,H,Basica,Ninguno,Autoempleo,10395.03,22,Media,Carga Gas LP,259.74,Servicios,Finanzas sanas
221,50,H,Basica,Ninguno,Autoempleo,10395.03,22,Media,Farmacia Similares,315.59,Salud,Finanzas sanas
222,56,H,Basica,Privado,Formal,10092.05,29,Baja,Abarrotes local,1202.36,Alimentacion,Finanzas sanas
222,56,H,Basica,Privado,Formal,10092.05,29,Baja,Mantenimiento hogar,2523.01,Vivienda,Finanzas sanas
222,56,H,Basica,Privado,Formal,10092.05,29,Baja,Carga Gas LP,145.6,Servicios,Finanzas sanas
222,56,H,Basica,Privado,Formal,10092.05,29,Baja,Abono Coppel,1463.35,Otros,Finanzas sanas
223,53,H,Sin estudios,ISSSTE,Formal,9501.44,53,Baja,Tianguis semanal,1068.87,Alimentacion,En riesgo
223,53,H,Sin estudios,ISSSTE,Formal,9501.44,53,Baja,Mantenimiento hogar,2375.36,Vivienda,En riesgo
223,53,H,Sin estudios,ISSSTE,Formal,9501.44,53,Baja,Carga Gas LP,328.99,Servicios,En riesgo
223,53,H,Sin estudios,ISSSTE,Formal,9501.44,53,Baja,Gasolina Magna,441.08,Transporte,En riesgo
224,34,H,Media Superior,ISSEMYN,Informal,4827.31,63,Media,Abarrotes local,512.0,Alimentacion,En riesgo
224,34,H,Media Superior,ISSEMYN,Informal,4827.31,63,Media,Pago de Renta,1206.83,Vivienda,En riesgo
224,34,H,Media Superior,ISSEMYN,Informal,4827.31,63,Media,Recarga Telcel,218.0,Servicios,En riesgo
224,34,H,Media Superior,ISSEMYN,Informal,4827.31,63,Media,Suscripcion Netflix,316.96,Ocio,En riesgo
225,20,M,Basica,IMSS,Informal,5066.15,63,Baja,Tortilleria,418.05,Alimentacion,En riesgo
225,20,M,Basica,IMSS,Informal,5066.15,63,Baja,Mantenimiento hogar,1266.54,Vivienda,En riesgo
225,20,M,Basica,IMSS,Informal,5066.15,63,Baja,Carga Gas LP,381.11,Servicios,En riesgo
225,20,M,Basica,IMSS,Informal,5066.15,63,Baja,Analisis Laboratorio,291.71,Salud,En riesgo
226,23,M,Superior,Privado,Informal,3296.1,52,Baja,Despensa Walmart,281.39,Alimentacion,En riesgo
226,23,M,Superior,Privado,Informal,3296.1,52,Baja,Mantenimiento hogar,824.02,Vivienda,En riesgo
226,23,M,Superior,Privado,Informal,3296.1,52,Baja,Carga Gas LP,405.62,Servicios,En riesgo
226,23,M,Superior,Privado,Informal,3296.1,52,Baja,Ropa bazar,856.99,Otros,En riesgo
227,39,H,Basica,ISSEMYN,Formal,7967.02,23,Alta,Tianguis semanal,928.76,Alimentacion,Finanzas sanas
227,39,H,Basica,ISSEMYN,Formal,7967.02,23,Alta,Pago de Renta,1991.76,Vivienda,Finanzas sanas
227,39,H,Basica,ISSEMYN,Formal,7967.02,23,Alta,Carga Gas LP,119.35,Servicios,Finanzas sanas
227,39,H,Basica,ISSEMYN,Formal,7967.02,23,Alta,Farmacia Similares,312.12,Salud,Finanzas sanas
228,26,H,Basica,Privado,Formal,5920.65,21,Alta,Despensa Walmart,482.49,Alimentacion,Finanzas sanas
228,26,H,Basica,Privado,Formal,5920.65,21,Alta,Abono Hipoteca,1480.16,Vivienda,Finanzas sanas
228,26,H,Basica,Privado,Formal,5920.65,21,Alta,Carga Gas LP,378.15,Servicios,Finanzas sanas
228,26,H,Basica,Privado,Formal,5920.65,21,Alta,Abono Coppel,621.67,Otros,Finanzas sanas
229,72,H,Media Superior,Privado,Formal,7563.09,32,Baja,Abarrotes local,815.59,Alimentacion,En observacion
229,72,H,Media Superior,Privado,Formal,7563.09,32,Baja,Pago de Renta,1890.77,Vivienda,En observacion
229,72,H,Media Superior,Privado,Formal,7563.09,32,Baja,Recibo CFE,140.55,Servicios,En observacion
229,72,H,Media Superior,Privado,Formal,7563.09,32,Baja,Suscripcion Netflix,312.0,Ocio,En observacion
230,34,M,Superior,IMSS,Informal,2970.55,72,Baja,Despensa Walmart,324.71,Alimentacion,En riesgo
230,34,M,Superior,IMSS,Informal,2970.55,72,Baja,Mantenimiento hogar,742.64,Vivienda,En riesgo
230,34,M,Superior,IMSS,Informal,2970.55,72,Baja,Pago de Agua,138.45,Servicios,En riesgo
230,34,M,Superior,IMSS,Informal,2970.55,72,Baja,Pasajes Combi/Bus,125.11,Transporte,En riesgo
231,72,M,Basica,ISSSTE,Informal,5208.61,68,Baja,Tortilleria,615.63,Alimentacion,En riesgo
231,72,M,Basica,ISSSTE,Informal,5208.61,68,Baja,Mantenimiento hogar,1302.15,Vivienda,En riesgo
231,72,M,Basica,ISSSTE,Informal,5208.61,68,Baja,Recarga Telcel,259.62,Servicios,En riesgo
231,72,M,Basica,ISSSTE,Informal,5208.61,68,Baja,Cervezas fin de semana,443.49,Ocio,En riesgo
232,25,H,Basica,Privado,Informal,3019.75,45,Baja,Tianguis semanal,298.01,Alimentacion,En riesgo
232,25,H,Basica,Privado,Informal,3019.75,45,Baja,Mantenimiento hogar,754.94,Vivienda,En riesgo
232,25,H,Basica,Privado,Informal,3019.75,45,Baja,Carga Gas LP,280.45,Servicios,En riesgo
232,25,H,Basica,Privado,Informal,3019.75,45,Baja,Gasolina Magna,178.76,Transporte,En riesgo
233,40,H,Superior,Ninguno,Informal,2955.82,39,Media,Abarrotes local,301.46,Alimentacion,En observacion
233,40,H,Superior,Ninguno,Informal,2955.82,39,Media,Abono Hipoteca,738.96,Vivienda,En observacion
233,40,H,Superior,Ninguno,Informal,2955.82,39,Media,Pago de Agua,112.83,Servicios,En observacion
233,40,H,Superior,Ninguno,Informal,2955.82,39,Media,Taxi de sitio,358.99,Transporte,En observacion
234,26,M,Basica,Ninguno,Autoempleo,9069.66,30,Media,Tortilleria,1010.49,Alimentacion,En observacion
234,26,M,Basica,Ninguno,Autoempleo,9069.66,30,Media,Pago de Renta,2267.41,Vivienda,En observacion
234,26,M,Basica,Ninguno,Autoempleo,9069.66,30,Media,Recarga Telcel,427.23,Servicios,En observacion
234,26,M,Basica,Ninguno,Autoempleo,9069.66,30,Media,Farmacia Similares,265.4,Salud,En observacion
235,30,M,Media Superior,IMSS,Formal,5729.57,27,Baja,Tortilleria,559.75,Alimentacion,Finanzas sanas
235,30,M,Media Superior,IMSS,Formal,5729.57,27,Baja,Mantenimiento hogar,1432.39,Vivienda,Finanzas sanas
235,30,M,Media Superior,IMSS,Formal,5729.57,27,Baja,Recibo CFE,351.61,Servicios,Finanzas sanas
235,30,M,Media Superior,IMSS,Formal,5729.57,27,Baja,Pago Elektra,773.49,Otros,Finanzas sanas
236,49,M,Media Superior,Privado,Autoempleo,8397.52,23,Media,Tortilleria,751.73,Alimentacion,Finanzas sanas
236,49,M,Media Superior,Privado,Autoempleo,8397.52,23,Media,Pago de Renta,2099.38,Vivienda,Finanzas sanas
236,49,M,Media Superior,Privado,Autoempleo,8397.52,23,Media,Carga Gas LP,233.13,Servicios,Finanzas sanas
236,49,M,Media Superior,Privado,Autoempleo,8397.52,23,Media,Cine,286.29,Ocio,Finanzas sanas
237,29,H,Media Superior,IMSS,Formal,7692.93,29,Media,Tianguis semanal,622.9,Alimentacion,Finanzas sanas
237,29,H,Media Superior,IMSS,Formal,7692.93,29,Media,Abono Hipoteca,1923.23,Vivienda,Finanzas sanas
